Start Time,End Time,Age,Gender,lng,lat,Campaign Start Time,Campaign End Time,Amount Spent,Swipe Ups,Purchases,Purchases Value,Total Impressions,Paid Impressions,Adds to Cart Web,Adds to Cart,Checkouts Started,Category,Sub Category,Campaign Name
2020-05-04 00:00:00 AST,2020-05-05 00:00:00 AST,35+,Female,46.6794872,24.82390293,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,1,37.21,0,0,0,75,9,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-04 00:00:00 AST,2020-05-05 00:00:00 AST,21-24,Male,36.6272959,28.20195657,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,0,0,0,0,0,2,2,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-04 00:00:00 AST,2020-05-05 00:00:00 AST,25-34,Male,42.83586075,17.32414503,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,2,205.73,0,0,0,36,11,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-04 00:00:00 AST,2020-05-05 00:00:00 AST,35+,Male,40.21003917,21.30844156,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,1,27.93,0,0,0,4,7,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-04 00:00:00 AST,2020-05-05 00:00:00 AST,18-20,Female,46.6794872,24.82390293,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,1,39.65,0,0,0,4,1,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-04 00:00:00 AST,2020-05-05 00:00:00 AST,21-24,Female,43.58335462,26.15944055,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,2,136.85,0,0,0,44,17,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-05 00:00:00 AST,2020-05-06 00:00:00 AST,25-34,Female,50.15975918,22.77361278,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,8,454.23,0,0,0,212,53,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-05 00:00:00 AST,2020-05-06 00:00:00 AST,35+,Female,38.85123071,24.97858867,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,3,151.04,0,0,0,62,28,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-05 00:00:00 AST,2020-05-06 00:00:00 AST,21-24,Male,45.16650165,18.34124806,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,1,24.57,0,0,0,5,0,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-05 00:00:00 AST,2020-05-06 00:00:00 AST,25-34,Male,42.69841226,18.97458543,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,1,18.43,0,0,0,7,11,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-05 00:00:00 AST,2020-05-06 00:00:00 AST,35+,Male,38.44848069,38.85123071,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,0,0,0,0,0,4,0,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-05 00:00:00 AST,2020-05-06 00:00:00 AST,18-20,Female,36.6272959,28.20195657,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,0,0,0,0,0,24,3,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-05 00:00:00 AST,2020-05-06 00:00:00 AST,21-24,Female,42.83586075,17.32414503,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,4,221.79,0,0,0,41,16,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-06 00:00:00 AST,2020-05-07 00:00:00 AST,25-34,Female,41.79308608,30.99900163,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,11,447.23,0,0,0,174,54,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-06 00:00:00 AST,2020-05-07 00:00:00 AST,35+,Female,40.21003917,21.30844156,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,1,42.21,0,0,0,12,3,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-06 00:00:00 AST,2020-05-07 00:00:00 AST,18-20,Male,41.32409757,27.54263114,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,0,0,0,0,0,2,0,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-06 00:00:00 AST,2020-05-07 00:00:00 AST,21-24,Male,46.6794872,24.82390293,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,0,0,0,0,0,6,1,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-06 00:00:00 AST,2020-05-07 00:00:00 AST,25-34,Male,43.58335462,26.15944055,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,1,39.67,0,0,0,23,17,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-06 00:00:00 AST,2020-05-07 00:00:00 AST,35+,Male,50.15975918,22.77361278,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,1,15.35,0,0,0,2,1,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-06 00:00:00 AST,2020-05-07 00:00:00 AST,18-20,Female,38.85123071,24.97858867,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,1,155.44,0,0,0,33,8,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-06 00:00:00 AST,2020-05-07 00:00:00 AST,21-24,Female,41.26957379,20.19767203,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,5,160.36,0,0,0,19,8,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-07 00:00:00 AST,2020-05-08 00:00:00 AST,25-34,Female,46.6794872,24.82390293,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,7,246.02,0,0,0,135,34,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-07 00:00:00 AST,2020-05-08 00:00:00 AST,35+,Female,45.16650165,18.34124806,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,2,80.12,0,0,0,43,8,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-07 00:00:00 AST,2020-05-08 00:00:00 AST,25-34,Male,42.69841226,18.97458543,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,2,184.27,0,0,0,37,21,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-07 00:00:00 AST,2020-05-08 00:00:00 AST,35+,Male,38.44848069,38.85123071,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,0,0,0,0,0,3,0,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-07 00:00:00 AST,2020-05-08 00:00:00 AST,18-20,Female,40.21003917,21.30844156,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,0,0,0,0,0,1,1,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-07 00:00:00 AST,2020-05-08 00:00:00 AST,21-24,Female,41.32409757,27.54263114,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,0,0,0,0,0,35,7,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-08 00:00:00 AST,2020-05-09 00:00:00 AST,25-34,Female,46.6794872,24.82390293,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,3,109.36,0,0,0,179,30,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-08 00:00:00 AST,2020-05-09 00:00:00 AST,35+,Female,43.58335462,26.15944055,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,1,35.75,0,0,0,32,3,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-08 00:00:00 AST,2020-05-09 00:00:00 AST,21-24,Male,50.15975918,22.77361278,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,0,0,0,0,0,1,2,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-08 00:00:00 AST,2020-05-09 00:00:00 AST,25-34,Male,38.85123071,24.97858867,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,0,0,0,0,0,5,3,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-08 00:00:00 AST,2020-05-09 00:00:00 AST,35+,Male,45.16650165,18.34124806,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,0,0,0,0,0,1,0,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-08 00:00:00 AST,2020-05-09 00:00:00 AST,18-20,Female,42.69841226,18.97458543,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,0,0,0,0,0,6,1,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-08 00:00:00 AST,2020-05-09 00:00:00 AST,21-24,Female,38.44848069,38.85123071,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,1,60.22,0,0,0,32,6,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-09 00:00:00 AST,2020-05-10 00:00:00 AST,25-34,Female,36.6272959,28.20195657,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,6,204.42,0,0,0,193,40,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-09 00:00:00 AST,2020-05-10 00:00:00 AST,35+,Female,42.83586075,17.32414503,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,3,178.6,0,0,0,66,12,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-09 00:00:00 AST,2020-05-10 00:00:00 AST,21-24,Male,40.21003917,21.30844156,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,0,0,0,0,0,1,1,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-09 00:00:00 AST,2020-05-10 00:00:00 AST,25-34,Male,41.32409757,27.54263114,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,1,93.59,0,0,0,32,6,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-09 00:00:00 AST,2020-05-10 00:00:00 AST,35+,Male,46.6794872,24.82390293,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,0,0,0,0,0,2,1,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-09 00:00:00 AST,2020-05-10 00:00:00 AST,18-20,Female,43.58335462,26.15944055,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,0,0,0,0,0,16,0,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-09 00:00:00 AST,2020-05-10 00:00:00 AST,21-24,Female,50.15975918,22.77361278,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,2,75.84,0,0,0,43,4,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-10 00:00:00 AST,2020-05-11 00:00:00 AST,25-34,Female,38.85123071,24.97858867,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,3,115.5,0,0,0,191,30,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-10 00:00:00 AST,2020-05-11 00:00:00 AST,35+,Female,41.26957379,20.19767203,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,0,0,0,0,0,26,0,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-10 00:00:00 AST,2020-05-11 00:00:00 AST,18-20,Male,45.16650165,18.34124806,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,0,0,0,0,0,2,0,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-10 00:00:00 AST,2020-05-11 00:00:00 AST,21-24,Male,42.69841226,18.97458543,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,0,0,0,0,0,1,0,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-10 00:00:00 AST,2020-05-11 00:00:00 AST,25-34,Male,38.44848069,38.85123071,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,5,116.27,0,0,0,28,8,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-10 00:00:00 AST,2020-05-11 00:00:00 AST,35+,Male,36.6272959,28.20195657,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,1,104.23,0,0,0,16,4,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-10 00:00:00 AST,2020-05-11 00:00:00 AST,18-20,Female,42.83586075,17.32414503,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,2,62.28,0,0,0,34,3,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-10 00:00:00 AST,2020-05-11 00:00:00 AST,21-24,Female,41.79308608,30.99900163,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,0,0,0,0,0,44,7,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-11 00:00:00 AST,2020-05-12 00:00:00 AST,25-34,Female,40.21003917,21.30844156,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,10,695,0,0,0,158,22,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-11 00:00:00 AST,2020-05-12 00:00:00 AST,35+,Female,41.32409757,27.54263114,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,1,23.74,0,0,0,29,2,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-11 00:00:00 AST,2020-05-12 00:00:00 AST,21-24,Male,46.6794872,24.82390293,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,0,0,0,0,0,3,0,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-11 00:00:00 AST,2020-05-12 00:00:00 AST,25-34,Male,43.58335462,26.15944055,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,2,99.64,0,0,0,11,4,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-11 00:00:00 AST,2020-05-12 00:00:00 AST,35+,Male,50.15975918,22.77361278,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,2,37.35,0,0,0,5,1,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-11 00:00:00 AST,2020-05-12 00:00:00 AST,18-20,Female,38.85123071,24.97858867,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,0,0,0,0,0,17,1,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-11 00:00:00 AST,2020-05-12 00:00:00 AST,21-24,Female,41.26957379,20.19767203,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,1,79.87,0,0,0,69,8,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-12 00:00:00 AST,2020-05-13 00:00:00 AST,25-34,Female,42.69841226,18.97458543,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,4,247.72,0,0,0,261,22,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-12 00:00:00 AST,2020-05-13 00:00:00 AST,35+,Female,38.44848069,38.85123071,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,2,61.08,0,0,0,28,5,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-12 00:00:00 AST,2020-05-13 00:00:00 AST,18-20,Male,36.6272959,28.20195657,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,0,0,0,0,0,1,0,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-12 00:00:00 AST,2020-05-13 00:00:00 AST,21-24,Male,42.83586075,17.32414503,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,0,0,0,0,0,4,0,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-12 00:00:00 AST,2020-05-13 00:00:00 AST,25-34,Male,41.79308608,30.99900163,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,1,38.95,0,0,0,19,1,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-12 00:00:00 AST,2020-05-13 00:00:00 AST,35+,Male,40.21003917,21.30844156,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,0,0,0,0,0,4,0,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-12 00:00:00 AST,2020-05-13 00:00:00 AST,18-20,Female,41.32409757,27.54263114,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,1,18.35,0,0,0,21,1,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-12 00:00:00 AST,2020-05-13 00:00:00 AST,21-24,Female,46.6794872,24.82390293,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,4,146.27,0,0,0,37,6,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-13 00:00:00 AST,2020-05-14 00:00:00 AST,25-34,Female,43.58335462,26.15944055,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,6,226.64,0,0,0,114,14,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-13 00:00:00 AST,2020-05-14 00:00:00 AST,35+,Female,50.15975918,22.77361278,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,3,238.16,0,0,0,28,2,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-13 00:00:00 AST,2020-05-14 00:00:00 AST,18-20,Male,38.85123071,24.97858867,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,0,0,0,0,0,3,0,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-13 00:00:00 AST,2020-05-14 00:00:00 AST,25-34,Male,42.69841226,18.97458543,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,1,72.95,0,0,0,34,1,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-13 00:00:00 AST,2020-05-14 00:00:00 AST,35+,Male,36.6272959,28.20195657,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,1,103.19,0,0,0,13,0,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-13 00:00:00 AST,2020-05-14 00:00:00 AST,18-20,Female,42.83586075,17.32414503,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,1,19.16,0,0,0,23,1,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-13 00:00:00 AST,2020-05-14 00:00:00 AST,21-24,Female,40.21003917,21.30844156,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,0,0,0,0,0,28,0,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-14 00:00:00 AST,2020-05-15 00:00:00 AST,25-34,Female,46.6794872,24.82390293,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,4,327.56,0,0,0,82,17,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-14 00:00:00 AST,2020-05-15 00:00:00 AST,35+,Female,43.58335462,26.15944055,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,1,130.25,0,0,0,37,7,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-14 00:00:00 AST,2020-05-15 00:00:00 AST,21-24,Male,50.15975918,22.77361278,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,0,0,0,0,0,1,0,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-14 00:00:00 AST,2020-05-15 00:00:00 AST,25-34,Male,38.85123071,24.97858867,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,0,0,0,0,0,16,1,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-14 00:00:00 AST,2020-05-15 00:00:00 AST,35+,Male,42.69841226,18.97458543,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,0,0,0,0,0,9,1,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-14 00:00:00 AST,2020-05-15 00:00:00 AST,18-20,Female,36.6272959,28.20195657,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,1,17.54,0,0,0,37,5,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-14 00:00:00 AST,2020-05-15 00:00:00 AST,21-24,Female,42.83586075,17.32414503,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,2,107.58,0,0,0,32,1,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-15 00:00:00 AST,2020-05-16 00:00:00 AST,25-34,Female,41.79308608,30.99900163,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,2,190.28,0,0,0,144,20,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-15 00:00:00 AST,2020-05-16 00:00:00 AST,35+,Female,40.21003917,21.30844156,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,1,30.32,0,0,0,10,1,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-15 00:00:00 AST,2020-05-16 00:00:00 AST,18-20,Male,46.6794872,24.82390293,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,0,0,0,0,0,3,0,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-15 00:00:00 AST,2020-05-16 00:00:00 AST,21-24,Male,43.58335462,26.15944055,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,1,14.63,0,0,0,8,7,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-15 00:00:00 AST,2020-05-16 00:00:00 AST,25-34,Male,50.15975918,22.77361278,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,0,0,0,0,0,14,1,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-15 00:00:00 AST,2020-05-16 00:00:00 AST,35+,Male,38.85123071,24.97858867,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,0,0,0,0,0,2,2,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-15 00:00:00 AST,2020-05-16 00:00:00 AST,18-20,Female,36.6272959,28.20195657,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,0,0,0,0,0,3,2,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-15 00:00:00 AST,2020-05-16 00:00:00 AST,21-24,Female,40.21003917,21.30844156,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,2,95.6,0,0,0,64,7,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-16 00:00:00 AST,2020-05-17 00:00:00 AST,25-34,Female,46.6794872,24.82390293,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,5,363.31,0,0,0,207,13,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-16 00:00:00 AST,2020-05-17 00:00:00 AST,35+,Female,43.58335462,26.15944055,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,0,0,0,0,0,22,6,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-16 00:00:00 AST,2020-05-17 00:00:00 AST,18-20,Male,50.15975918,22.77361278,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,0,0,0,0,0,1,0,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-16 00:00:00 AST,2020-05-17 00:00:00 AST,21-24,Male,45.16650165,18.34124806,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,0,0,0,0,0,1,4,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-16 00:00:00 AST,2020-05-17 00:00:00 AST,25-34,Male,45.16650165,18.34124806,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,0,0,0,0,0,28,0,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-16 00:00:00 AST,2020-05-17 00:00:00 AST,35+,Male,42.69841226,18.97458543,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,0,0,0,0,0,2,0,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-16 00:00:00 AST,2020-05-17 00:00:00 AST,18-20,Female,42.69841226,18.97458543,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,1,16.09,0,0,0,49,1,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-16 00:00:00 AST,2020-05-17 00:00:00 AST,21-24,Female,36.6272959,28.20195657,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,1,22.36,0,0,0,52,2,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-17 00:00:00 AST,2020-05-18 00:00:00 AST,25-34,Female,38.44848069,38.85123071,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,1,47.64,0,0,0,100,3,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-17 00:00:00 AST,2020-05-18 00:00:00 AST,35+,Female,40.21003917,21.30844156,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,0,0,0,0,0,2,0,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-17 00:00:00 AST,2020-05-18 00:00:00 AST,18-20,Male,36.6272959,28.20195657,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,0,0,0,0,0,2,0,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-17 00:00:00 AST,2020-05-18 00:00:00 AST,21-24,Male,41.32409757,27.54263114,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,0,0,0,0,0,4,0,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-17 00:00:00 AST,2020-05-18 00:00:00 AST,25-34,Male,42.83586075,17.32414503,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,1,31.39,0,0,0,4,1,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-17 00:00:00 AST,2020-05-18 00:00:00 AST,35+,Male,46.6794872,24.82390293,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,2,202.28,0,0,0,18,0,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-17 00:00:00 AST,2020-05-18 00:00:00 AST,18-20,Female,41.79308608,30.99900163,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,0,0,0,0,0,7,0,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-17 00:00:00 AST,2020-05-18 00:00:00 AST,21-24,Female,43.58335462,26.15944055,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,1,53.73,0,0,0,27,12,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-18 00:00:00 AST,2020-05-19 00:00:00 AST,25-34,Female,40.21003917,21.30844156,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,5,293.41,0,0,0,86,16,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-18 00:00:00 AST,2020-05-19 00:00:00 AST,35+,Female,50.15975918,22.77361278,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,0,0,0,0,0,19,2,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-18 00:00:00 AST,2020-05-19 00:00:00 AST,21-24,Male,41.32409757,27.54263114,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,0,0,0,0,0,2,0,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-18 00:00:00 AST,2020-05-19 00:00:00 AST,25-34,Male,38.85123071,24.97858867,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,0,0,0,0,0,49,5,Promotion,Clickable Flyer,Happy Ramadan Campaign
2020-05-18 00:00:00 AST,2020-05-19 00:00:00 AST,35+,Male,46.6794872,24.82390293,2020-04-21 17:00:54 AST,2020-04-27 23:59:59 AST,0,0,0,0,0,0,0,4,0,Promotion,Clickable Flyer,Happy Ramadan Campaign
